constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate,auto_return_candidate,auto_return_party,auto_return_reason
Dublin South-Central,7,neville bradley,Neville Bradley,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,7,richard murray,Richard Murray,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,aengus osnodaigh,Aengus Ó Snodaigh,TRUE,SF,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,joan collins,Joan Collins,TRUE,I4C,"8,618",elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,catherine byrne,Catherine Byrne,TRUE,FG,"7,111",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,catherine ardagh,Catherine Ardagh,FALSE,FF,"6,617",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,brid smith,Bríd Smith,FALSE,AAA-PBP,"6,643",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,maire devine,Máire Devine,FALSE,SF,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,eric byrne,Eric Byrne,TRUE,LAB,"4,558",eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,liam coyne,Liam Coyne,FALSE,SD,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,paul hand,Paul Hand,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,oisin ohalmhain,Oisín Ó hAlmhain,FALSE,GP,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,michael gargan,Michael Gargan,FALSE,REN,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,neville bradley,Neville Bradley,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,8,richard murray,Richard Murray,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,aengus osnodaigh,Aengus Ó Snodaigh,TRUE,SF,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,joan collins,Joan Collins,TRUE,I4C,"8,618",elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,catherine byrne,Catherine Byrne,TRUE,FG,"9,723",elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,catherine ardagh,Catherine Ardagh,FALSE,FF,"7,116",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,brid smith,Bríd Smith,FALSE,AAA-PBP,"7,410",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,maire devine,Máire Devine,FALSE,SF,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,eric byrne,Eric Byrne,TRUE,LAB,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,liam coyne,Liam Coyne,FALSE,SD,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,paul hand,Paul Hand,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,oisin ohalmhain,Oisín Ó hAlmhain,FALSE,GP,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,michael gargan,Michael Gargan,FALSE,REN,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,neville bradley,Neville Bradley,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,9,richard murray,Richard Murray,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,aengus osnodaigh,Aengus Ó Snodaigh,TRUE,SF,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,joan collins,Joan Collins,TRUE,I4C,"8,618",elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,catherine byrne,Catherine Byrne,TRUE,FG,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,catherine ardagh,Catherine Ardagh,FALSE,FF,"7,841",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,brid smith,Bríd Smith,FALSE,AAA-PBP,"7,836",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,maire devine,Máire Devine,FALSE,SF,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,eric byrne,Eric Byrne,TRUE,LAB,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,liam coyne,Liam Coyne,FALSE,SD,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,paul hand,Paul Hand,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,oisin ohalmhain,Oisín Ó hAlmhain,FALSE,GP,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,michael gargan,Michael Gargan,FALSE,REN,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,neville bradley,Neville Bradley,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,10,richard murray,Richard Murray,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,aengus osnodaigh,Aengus Ó Snodaigh,TRUE,SF,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,joan collins,Joan Collins,TRUE,I4C,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,catherine byrne,Catherine Byrne,TRUE,FG,,elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,catherine ardagh,Catherine Ardagh,FALSE,FF,"7,844",running,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,brid smith,Bríd Smith,FALSE,AAA-PBP,"7,879",elected,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,maire devine,Máire Devine,FALSE,SF,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,eric byrne,Eric Byrne,TRUE,LAB,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,liam coyne,Liam Coyne,FALSE,SD,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,paul hand,Paul Hand,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,oisin ohalmhain,Oisín Ó hAlmhain,FALSE,GP,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,michael gargan,Michael Gargan,FALSE,REN,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,neville bradley,Neville Bradley,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-Central,11,richard murray,Richard Murray,FALSE,IND,,eliminated,4,8572,43551,42857,694,74666,NONE,NONE,NONE
Dublin South-West,1,john lahart,John Lahart,FALSE,FF,"9,647",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,005",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,colm brophy,Colm Brophy,FALSE,FG,"7,195",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,sean crowe,Seán Crowe,TRUE,SF,"6,974",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,463",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,katherine zappone,Katherine Zappone,FALSE,IND,"4,463",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,241",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"2,812",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,ronan mcmahon,Ronan McMahon,FALSE,REN,"2,906",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,pamela kearns,Pamela Kearns,FALSE,LAB,"2,635",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,sarah holland,Sarah Holland,FALSE,SF,"2,616",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,197",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,mick duff,Mick Duff,FALSE,LAB,"1,743",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,627",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,francis noelduffy,Francis Noel Duffy,FALSE,GP,"1,297",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,karen warren,Karen Warren,FALSE,FG,"1,088",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,declan burke,Declan Burke,FALSE,IND,515,running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,stephen sinclair,Stephen Sinclair,FALSE,IND,359,running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,kieran quigley,Kieran Quigley,FALSE,IND,317,running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,112,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,1,frank ogorman,Frank O'Gorman,FALSE,IND,59,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,john lahart,John Lahart,FALSE,FF,"9,655",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,020",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,colm brophy,Colm Brophy,FALSE,FG,"7,202",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,sean crowe,Seán Crowe,TRUE,SF,"6,978",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,467",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,katherine zappone,Katherine Zappone,FALSE,IND,"4,486",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,244",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"2,829",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,ronan mcmahon,Ronan McMahon,FALSE,REN,"2,912",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,pamela kearns,Pamela Kearns,FALSE,LAB,"2,640",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,sarah holland,Sarah Holland,FALSE,SF,"2,621",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,220",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,mick duff,Mick Duff,FALSE,LAB,"1,743",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,628",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,francis noelduffy,Francis Noel Duffy,FALSE,GP,"1,303",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,karen warren,Karen Warren,FALSE,FG,"1,090",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,declan burke,Declan Burke,FALSE,IND,525,running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,stephen sinclair,Stephen Sinclair,FALSE,IND,375,running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,kieran quigley,Kieran Quigley,FALSE,IND,329,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,2,frank ogorman,Frank O'Gorman,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,john lahart,John Lahart,FALSE,FF,"9,678",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,047",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,colm brophy,Colm Brophy,FALSE,FG,"7,213",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,sean crowe,Seán Crowe,TRUE,SF,"6,983",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,477",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,katherine zappone,Katherine Zappone,FALSE,IND,"4,515",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,249",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"2,866",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,ronan mcmahon,Ronan McMahon,FALSE,REN,"2,952",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,pamela kearns,Pamela Kearns,FALSE,LAB,"2,646",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,sarah holland,Sarah Holland,FALSE,SF,"2,630",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,261",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,mick duff,Mick Duff,FALSE,LAB,"1,749",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,638",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,francis noelduffy,Francis Noel Duffy,FALSE,GP,"1,307",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,karen warren,Karen Warren,FALSE,FG,"1,096",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,declan burke,Declan Burke,FALSE,IND,561,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,stephen sinclair,Stephen Sinclair,FALSE,IND,385,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,kieran quigley,Kieran Quigley,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,3,frank ogorman,Frank O'Gorman,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,john lahart,John Lahart,FALSE,FF,"9,725",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,194",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,colm brophy,Colm Brophy,FALSE,FG,"7,235",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,sean crowe,Seán Crowe,TRUE,SF,"7,054",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,496",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,katherine zappone,Katherine Zappone,FALSE,IND,"4,604",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,312",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"3,064",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,ronan mcmahon,Ronan McMahon,FALSE,REN,"3,003",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,pamela kearns,Pamela Kearns,FALSE,LAB,"2,658",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,sarah holland,Sarah Holland,FALSE,SF,"2,667",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,308",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,mick duff,Mick Duff,FALSE,LAB,"1,776",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,671",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,francis noelduffy,Francis Noel Duffy,FALSE,GP,"1,332",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,karen warren,Karen Warren,FALSE,FG,"1,105",eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,declan burke,Declan Burke,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,stephen sinclair,Stephen Sinclair,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,kieran quigley,Kieran Quigley,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,4,frank ogorman,Frank O'Gorman,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,john lahart,John Lahart,FALSE,FF,"9,772",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,247",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,colm brophy,Colm Brophy,FALSE,FG,"7,576",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,sean crowe,Seán Crowe,TRUE,SF,"7,070",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,779",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,katherine zappone,Katherine Zappone,FALSE,IND,"4,660",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,324",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"3,094",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,ronan mcmahon,Ronan McMahon,FALSE,REN,"3,026",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,pamela kearns,Pamela Kearns,FALSE,LAB,"2,700",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,sarah holland,Sarah Holland,FALSE,SF,"2,685",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,326",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,mick duff,Mick Duff,FALSE,LAB,"1,871",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,722",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,francis noelduffy,Francis Noel Duffy,FALSE,GP,"1,337",eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,karen warren,Karen Warren,FALSE,FG,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,declan burke,Declan Burke,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,stephen sinclair,Stephen Sinclair,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,kieran quigley,Kieran Quigley,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,5,frank ogorman,Frank O'Gorman,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,john lahart,John Lahart,FALSE,FF,"9,892",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,paul murphy,Paul Murphy,TRUE,AAA-PBP,"9,316",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,colm brophy,Colm Brophy,FALSE,FG,"7,660",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,sean crowe,Seán Crowe,TRUE,SF,"7,098",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,annemarie dermody,Anne-Marie Dermody,FALSE,FG,"6,889",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,katherine zappone,Katherine Zappone,FALSE,IND,"4,913",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,sandra fay,Sandra Fay,FALSE,AAA-PBP,"3,374",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,peter fitzpatrick,Peter Fitzpatrick,FALSE,IND,"3,210",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,ronan mcmahon,Ronan McMahon,FALSE,REN,"3,100",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,pamela kearns,Pamela Kearns,FALSE,LAB,"2,883",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,sarah holland,Sarah Holland,FALSE,SF,"2,721",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,deirdre odonovan,Deirdre O'Donovan,FALSE,IND,"2,411",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,mick duff,Mick Duff,FALSE,LAB,"1,947",running,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,eamonn maloney,Eamonn Maloney,TRUE,IND,"1,748",eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,francis noelduffy,Francis Noel Duffy,FALSE,GP,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,karen warren,Karen Warren,FALSE,FG,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,declan burke,Declan Burke,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,stephen sinclair,Stephen Sinclair,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,kieran quigley,Kieran Quigley,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,joan summervillemolloy,Joan Summerville Molloy,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
Dublin South-West,6,frank ogorman,Frank O'Gorman,FALSE,IND,,eliminated,5,11212,67918,67271,647,105420,NONE,NONE,NONE
